iso3c,year,total_pop,median_age,total_pop_20_to_40,total_pop_40_to_60,total_pop_30_to_50,total_pop_18_to_65,percent_pop_20_to_40,percent_pop_40_to_60,percent_pop_30_to_50,percent_pop_18_to_65
NRU,1971,6.777999999999998,21,2.186,1.2880000000000003,2.1075,3.651499999999999,0.3225140159339039,0.19002655650634415,0.3109324284449691,0.5387282384184126
NZL,1971,2868.885499999999,25,775.9085,616.1485000000001,668.7825,1570.7810000000002,0.27045641940049553,0.21476928932855646,0.233115786600755,0.5475230712414283
OMN,1971,688.8034999999998,16,183.57899999999998,94.85100000000001,131.5145,310.791,0.2665186805816173,0.13770400411728462,0.19093181146727628,0.4512041532890006
PAK,1971,60878.780499999986,17,16991.237500000003,8989.7945,12630.145000000004,28708.08800000001,0.2790995049580536,0.14766712516522898,0.2074638305213753,0.47156148274027954
PAN,1971,1559.0714999999998,17,428.5215,208.11450000000002,294.9095,714.65,0.2748568619207009,0.13348618071717688,0.18915713615443552,0.45838179968013015
PER,1971,13911.967499999992,17,3818.7,1889.9804999999997,2697.9445,6400.932499999999,0.27449029046394785,0.13585285474538383,0.19392975867719658,0.460102605903874
PHL,1971,38421.74600000001,15,10281.912500000002,4845.5875,7100.029500000001,16959.161500000002,0.26760659185035474,0.12611575486444573,0.18479195349425295,0.44139486789590454
PLW,1971,11.739999999999998,15,2.6490000000000005,1.6435,1.975,4.943500000000001,0.2256388415672914,0.13999148211243614,0.16822827938671212,0.42108177172061345
PNG,1971,2549.3150000000005,16,763.7495,353.30150000000003,572.607,1198.037,0.2995900859642688,0.1385868360716506,0.22461210168221654,0.4699446714117321
POL,1971,32710.74350000002,27,9831.399,7399.9839999999995,8987.3085,19572.552500000005,0.30055565688991426,0.22622487929691953,0.2747509698151616,0.5983524189843008
PRI,1971,2782.017999999999,21,773.4775000000001,471.53299999999996,583.19,1409.8284999999998,0.27802749658701,0.16949315209319282,0.2096284064301526,0.5067646938301622
PRK,1971,15381.625499999993,20,5289.5115000000005,2113.6049999999996,3784.3529999999996,7873.5644999999995,0.34388507898596304,0.13741102980305953,0.2460307592328263,0.5118811727668187
PRT,1971,8700.518500000002,29,2373.6665000000003,2058.7425,2265.604,4999.273000000001,0.2728189705015856,0.2366229667806579,0.26039873370765193,0.5745948359284564
PRY,1971,2463.777,16,626.2505000000001,339.3875,445.4035,1086.7914999999996,0.2541831099161978,0.13775090034528287,0.18078076871405163,0.4411079005932759
PSE,1971,1136.1479999999995,14,302.36750000000006,118.08250000000002,194.18999999999997,471.41150000000016,0.26613390156916195,0.10393232219746026,0.17091963370969282,0.4149208553815175
PYF,1971,122.10799999999995,16,34.54750000000001,16.757,26.057500000000005,56.511,0.28292577062927915,0.13723097585743774,0.2133971566154553,0.4627952304517315
QAT,1971,133.09650000000008,21,50.98800000000001,18.1715,35.143,73.89650000000002,0.38309046443745687,0.1365287592085441,0.2640415037209842,0.5552099416588714
REU,1971,483.2060000000002,16,123.54899999999999,70.332,95.936,218.07099999999997,0.25568598072043797,0.14555282840030953,0.19854058103583144,0.4513002735893178
ROU,1971,20145.2435,31,6406.8205,4934.218499999999,6255.059999999999,12661.457499999999,0.31803142513516897,0.24493218461221375,0.3104981083996328,0.6285085360224114
RUS,1971,130719.65949999998,30,40206.82950000001,32021.985999999997,41085.327000000005,80444.10350000001,0.3075805862239108,0.24496687126086036,0.31430105584080115,0.6153940716162899
RWA,1971,4015.403000000001,15,1019.9145,493.9325,718.852,1712.901,0.25400053244966936,0.12300944637437385,0.17902362477689032,0.42658258710271413
SAU,1971,6396.658000000001,16,1783.6000000000004,845.54,1265.3990000000003,2921.7605,0.2788331031610569,0.13218465017201167,0.19782189387020535,0.4567635943644321
SDN,1971,11668.920999999998,15,3126.4165000000003,1429.0185,2165.8639999999996,5078.525500000002,0.26792678603274467,0.12246363652646206,0.1856096206324475,0.4352180891446606
SEN,1971,4498.615999999998,17,1267.0759999999998,656.7625000000002,943.9530000000001,2132.1235,0.28165907025627446,0.14599212291069086,0.20983186829015868,0.47395098848179107
SGP,1971,2095.899999999999,19,616.323,337.06899999999996,452.2094999999999,1075.4705000000001,0.29406126246481235,0.16082303545016466,0.21575910110215185,0.5131306360036264
SHN,1971,5.845,21,1.4535,0.9945,1.0630000000000002,2.8380000000000005,0.24867408041060737,0.17014542343883662,0.1818648417450813,0.48554319931565454
SLB,1971,177.26450000000008,16,47.91100000000001,23.1345,34.150499999999994,78.956,0.2702797232384374,0.13050836461897328,0.192652787219099,0.445413492267205
SLE,1971,2832.3925000000004,19,807.6804999999999,466.8089999999999,626.0415,1408.1955000000003,0.285158395243597,0.16481084454220235,0.22102921823158336,0.4971752679051368
SLV,1971,3708.009999999999,16,999.5235000000002,463.7319999999999,693.0085000000001,1635.2189999999996,0.2695579299947952,0.12506223014501042,0.1868949921925778,0.4409963835048989
SMR,1971,18.21250000000001,30,5.527500000000001,4.5285,5.104500000000001,11.097499999999998,0.30350034317089897,0.24864790665751532,0.2802745367192861,0.6093342484557306
SOM,1971,3818.3889999999983,17,1023.9320000000001,536.923,736.0759999999999,1758.5635000000009,0.2681581158965209,0.1406150604351731,0.19277134938320853,0.4605511643784857
SPM,1971,5.630500000000003,24,1.6704999999999999,1.1145,1.3655,3.117,0.296687683154249,0.197939792203179,0.24251842642749297,0.553592043335405
SRB,1971,7242.803000000001,31,2535.5755,1714.3305000000003,2378.3444999999997,4714.451499999999,0.3500820745780328,0.23669434333641273,0.3283734902081417,0.6509153293276095
SSD,1971,3396.8080000000023,17,996.8194999999998,484.6995,717.6139999999999,1629.0275000000001,0.29345771088621997,0.1426926396781919,0.21126127823533136,0.47957597250124206
STP,1971,79.22600000000001,16,19.149,10.902999999999999,13.731499999999999,34.238499999999995,0.24170095675662026,0.13761896347158756,0.17332062706687193,0.4321624214273091
SUR,1971,392.0259999999998,15,91.7075,48.1495,69.0985,159.1575,0.23393218817119285,0.12282221077173461,0.17625999295965072,0.4059871028962367
SVK,1971,4557.502500000001,27,1302.768,1029.5105,1195.6259999999997,2663.9334999999996,0.28585129684514704,0.22589356780385744,0.2623423684353436,0.5845160809017655
SVN,1971,1754.881,30,559.0525,400.274,508.1895,1080.2,0.31857003409347984,0.22809181933133926,0.28958630243304245,0.6155403129898837
SWE,1971,8073.819500000002,34,2316.3665,2115.498,2039.2475000000002,5031.695000000001,0.28689847475534963,0.2620194816096644,0.25257531457075544,0.6232112323046111
SWZ,1971,454.9124999999999,15,118.12950000000002,53.76799999999999,76.25199999999998,194.869,0.25967521226609525,0.11819415821723957,0.1676190476190476,0.4283658945401589
SXM,1971,6.7355,20,2.2255,0.9925,1.2610000000000001,3.6135,0.3304134808106302,0.14735357434488902,0.1872169846336575,0.5364857842773365
SYC,1971,55.69400000000002,17,13.16,8.963,10.948999999999998,24.959,0.23629116242324122,0.16093295507595068,0.19659209250547627,0.4481452221065104
SYR,1971,6538.526499999999,15,1638.8970000000004,815.364,1179.2545000000002,2751.5685,0.250652344989349,0.12470149046578004,0.18035477871046335,0.4208239425197711
TCA,1971,5.742499999999999,15,1.1600000000000001,0.922,1.0165,2.406,0.20200261210274278,0.16055724858511106,0.1770134958641707,0.41898127993034406
TCD,1971,3742.5335000000023,17,1004.9804999999998,576.847,764.9665,1772.3584999999998,0.2685294600569371,0.15413275525790207,0.20439803678444016,0.47357184645107353
TGO,1971,2267.210999999999,16,623.5989999999999,314.50950000000006,439.5770000000001,1047.0885,0.2750511531568964,0.13872087776567785,0.19388446862687256,0.4618398993300582
THA,1971,36807.99750000001,17,10371.0525,4902.273499999999,7530.656999999999,17002.424500000005,0.281760845587973,0.13318500958928825,0.2045929556477501,0.4619220184417802
TJK,1971,3085.960999999999,16,769.7980000000001,468.217,701.4065,1373.775,0.24945162949240135,0.15172485977625774,0.22728948940054663,0.4451692681793453
TKL,1971,1.6584999999999992,14,0.3305000000000001,0.2525000000000001,0.31800000000000017,0.6599999999999998,0.1992764546276758,0.15224600542659045,0.19173952366596342,0.39794995477841433
TKM,1971,2264.433999999999,17,573.784,346.87200000000007,506.06750000000005,1028.3239999999998,0.25338958874491385,0.15318264961575398,0.2234852064577728,0.4541196608070716
TLS,1971,563.9530000000004,19,183.99699999999996,84.6885,127.96249999999999,292.58950000000004,0.32626300418651877,0.1501694290127013,0.22690277381271115,0.5188189441318688
TON,1971,87.90449999999997,15,22.5635,11.515999999999998,16.704000000000004,37.99799999999999,0.2566819673623081,0.1310058074387546,0.19002440148115296,0.43226455983482076
TTO,1971,1000.1300000000005,18,271.437,155.82950000000002,192.7735,484.76599999999996,0.2714017177766889,0.15580924479817618,0.19274844270244862,0.48470298861148026
TUN,1971,5182.039999999999,16,1350.054,737.2300000000002,983.4810000000001,2337.6315,0.2605255845188382,0.14226636614151963,0.18978645475527017,0.4511025580659355
TUV,1971,5.854499999999998,18,1.4584999999999997,0.9770000000000001,1.1505000000000003,2.7460000000000004,0.24912460500469727,0.16688017764113083,0.19651550089674621,0.46904090870270754
TWN,1971,15292.064499999988,18,4329.333,2433.2515,3323.3224999999998,7558.097000000002,0.2831097789314192,0.1591185742121348,0.2173233378658586,0.4942496155440626
TZA,1971,14092.2175,16,3966.5375,1783.242,2661.3320000000003,6398.561499999999,0.28147007381911326,0.12654090812890165,0.18885118683415156,0.45404930061574755
UGA,1971,10616.338500000005,15,2689.0375000000004,1486.3069999999998,1968.3215,4692.501,0.2532923662899406,0.14000184715285774,0.18540493033450273,0.44200747743678276
UKR,1971,47597.755999999994,32,14208.446500000002,12203.919000000002,15020.521999999999,29492.877000000004,0.29851084786434057,0.25639694022550147,0.3155720618425793,0.6196274673116945
URY,1971,2805.491500000001,29,829.4475,667.1869999999999,777.6514999999998,1656.0794999999996,0.29565140368452364,0.23781465743168342,0.2771890415636617,0.5902992399014572
USA,1971,202907.9169999999,27,55712.82949999999,46869.70850000001,49460.49,116317.47049999998,0.2745719847885483,0.230990043133704,0.2437583053991926,0.5732524990634054
UZB,1971,12370.120000000004,17,3079.298,1806.1555000000003,2731.04,5456.469999999999,0.2489303256556928,0.1460095374984236,0.22077716303479666,0.4411008138967122
VCT,1971,99.699,14,20.676000000000002,12.576,14.268000000000002,39.0965,0.20738422652183072,0.12613968043811874,0.1431107633978275,0.3921453575261537
VEN,1971,11705.674500000006,16,3188.082499999999,1559.009,2245.4875,5309.009500000001,0.27235359226843336,0.13318403822009567,0.19182897149583297,0.4535415280853742
VGB,1971,9.813000000000004,15,2.4649999999999994,1.2185000000000001,1.6455,4.2155,0.2511973912157341,0.12417201671252416,0.16768572302048296,0.4295832059512889
VIR,1971,67.11300000000003,22,22.9465,10.925,16.592999999999996,36.540499999999994,0.3419084231072965,0.16278515339800034,0.24723973000759897,0.5444623247358928
VNM,1971,42916.62400000002,17,10416.117499999998,6926.710999999999,8484.5765,19681.223000000005,0.24270589177750782,0.16139925172119773,0.19769906645033392,0.4585920598041448
VUT,1971,89.79549999999992,16,24.989500000000007,11.6435,17.713500000000003,40.574,0.27829345568541886,0.1296668541296614,0.19726489634781275,0.4518489233870298
WLF,1971,9.459999999999994,15,2.2460000000000004,1.3720000000000003,1.647,4.061,0.23742071881606785,0.14503171247357308,0.1741014799154335,0.429281183932347
WSM,1971,145.06399999999994,14,32.2045,16.9235,23.517,55.87599999999998,0.2220020129046491,0.11666230077758788,0.1621146528428832,0.3851817128991342
YEM,1971,7024.1960000000045,17,1998.0019999999995,992.9715,1424.0825,3311.2885,0.2844456504345833,0.14136443516097777,0.20273957332625672,0.4714117459136957
ZAF,1971,23031.441000000003,18,6659.7745,3349.586,4612.4755000000005,11165.45,0.28916013114420414,0.14543536377076882,0.20026864580466328,0.48479163765740924
ZMB,1971,4399.918999999996,15,1124.95,541.5125,777.2975,1869.134,0.2556751612927422,0.12307328839462738,0.17666177490994736,0.4248110022025409
ZWE,1971,5363.422999999999,15,1323.9325000000001,644.1659999999999,882.3110000000001,2241.1054999999997,0.24684469227953873,0.12010352344016127,0.16450520497823878,0.41784985073897773
ABW,1972,58.85549999999999,20,17.8005,9.0865,13.2175,30.490000000000006,0.30244412161989964,0.15438659088785245,0.2245754432465955,0.5180484406724947
AFG,1972,11286.7525,17,3240.7935,1597.222,2335.5004999999996,5336.071499999999,0.28713250334850526,0.14151298170133525,0.20692404657584185,0.47277296990431916
AGO,1972,6364.731499999998,15,1765.1715000000004,777.5910000000002,1305.9855000000002,2801.7770000000005,0.27733636524965755,0.12217184652644035,0.20519098095497046,0.4402034869813442
AIA,1972,6.366000000000003,16,1.2460000000000002,0.9825,0.9470000000000002,2.6825,0.19572730128809293,0.1543355325164938,0.14875903235940932,0.4213792020106816
ALB,1972,2455.1714999999986,18,679.2425000000002,353.2645,502.194,1163.3304999999998,0.2766578628010306,0.14388587518224297,0.2045453851187179,0.47382861034351387
AND,1972,22.83200000000002,25,7.222,5.0074999999999985,6.101500000000001,13.593999999999996,0.316310441485634,0.2193193763139451,0.2672345830413453,0.5953924316748417
ARE,1972,392.3685,22,181.0255,48.202999999999996,102.88549999999998,248.1045,0.46136603728382886,0.12285135019758212,0.2622165133031831,0.6323252248842606
ARG,1972,24612.794000000005,26,7522.1624999999995,5518.205,6495.588,14468.374999999998,0.3056200161590756,0.22420067384466788,0.2639110374872515,0.5878396008189885
ARM,1972,2648.0485000000017,20,756.1655000000002,461.51199999999994,713.18,1364.6889999999999,0.28555575926951476,0.17428381693160064,0.2693228617225098,0.5153564974357527
ASM,1972,28.06300000000001,16,7.521499999999999,3.847,5.4055,12.627499999999994,0.2680219506111248,0.13708441720414777,0.19262017603249823,0.44996971100737593
ATG,1972,64.69500000000002,17,14.387500000000001,10.731000000000002,10.696500000000004,29.306,0.22238967462709633,0.16587062369580335,0.1653373521910503,0.4529870932838703
AUS,1972,13300.308500000005,27,3933.6535000000003,3033.4895,3365.2505000000006,7775.4995,0.2957565608346603,0.22807662694440503,0.2530204844496652,0.5846104622310074
AUT,1972,7542.0769999999975,32,2067.0105,1776.315,1986.9415000000004,4397.552500000001,0.2740638288365394,0.2355206662567885,0.26344752247955056,0.5830691598614018
AZE,1972,5630.343999999999,17,1466.7900000000002,832.891,1323.592,2565.984999999999,0.2605151656808182,0.14792897201307773,0.23508190618548358,0.45574213582686945
BDI,1972,3579.194500000001,16,952.779,474.0464999999999,652.748,1614.5184999999997,0.26619928031293066,0.13244502359399574,0.18237287747285036,0.45108431519997005
BEL,1972,9700.297999999992,33,2667.0355000000004,2420.3944999999994,2598.199,5771.036000000001,0.2749436666791064,0.24951754059514475,0.26784733829826696,0.594933887598093
BEN,1972,3156.4080000000004,17,837.0404999999998,459.4465,610.4395,1458.6669999999997,0.2651876753575583,0.14555992127760414,0.19339689292385517,0.46212878689953885
BES,1972,10.156,21,2.5324999999999998,1.4315,1.8020000000000003,4.5735,0.249359984245766,0.14095116187475384,0.17743205986608904,0.4503249310752265
BFA,1972,5805.282999999999,18,1603.284,903.0125000000002,1184.7690000000002,2795.2035,0.276176716966253,0.15555012563556336,0.20408462429824703,0.481493064162419
BGD,1972,69346.70549999997,16,18487.627,9985.552499999998,13912.948500000002,31670.886500000008,0.26659704836302583,0.14399461990303206,0.20062883160325487,0.45670354880809766
BGR,1972,8700.153,32,2654.2735,2255.9165000000003,2576.7840000000006,5482.036499999999,0.30508354278367283,0.25929618709004315,0.2961768603379734,0.6301080567203817
BHR,1972,243.14299999999997,17,70.11600000000001,33.327,50.594500000000004,114.70149999999998,0.2883735085937083,0.13706748703437896,0.20808536540225303,0.47174502247648503
BHS,1972,189.18150000000006,18,55.53649999999999,28.342499999999998,41.82149999999999,92.42300000000002,0.29356200262710663,0.14981644611127404,0.22106548473291512,0.4885414271480033
BIH,1972,3901.895,22,1214.4665,696.6635,1040.838,2140.5670000000005,0.3112504308803799,0.17854491215165963,0.26675192438545886,0.5485967715686866
BLM,1972,2.4614999999999982,25,0.7915,0.49250000000000005,0.7459999999999999,1.3570000000000002,0.321551899248426,0.20008125126955126,0.3030672354255537,0.5512898639041239
BLR,1972,9303.939499999995,29,2713.1124999999997,2159.499,2792.7295,5447.324999999999,0.2916090006819156,0.23210587300143137,0.3001663435150241,0.5854858578992267
BLZ,1972,125.05400000000004,14,27.728500000000004,16.037499999999998,20.4885,50.2525,0.22173221168455223,0.12824459833351987,0.1638372223199577,0.40184640235418284
BMU,1972,52.74350000000001,26,17.667499999999997,11.359999999999998,14.4495,31.812999999999995,0.3349701858996842,0.21538199019784418,0.27395792846511885,0.6031643709651424
BOL,1972,4793.803999999997,18,1380.758,718.0955000000001,999.9155,2334.799999999999,0.2880297150238101,0.14979659160032419,0.20858497760859654,0.48704536105356
BRA,1972,101194.39349999999,18,29061.941,14894.7045,21112.400999999994,49004.277500000004,0.28718924038019955,0.14718902880721352,0.20863212150186952,0.48425881914100316
BRB,1972,243.45800000000008,21,58.78550000000001,46.734999999999985,45.71799999999999,122.30449999999999,0.24146053939488532,0.19196329551709113,0.18778598361935106,0.5023638574209923
BRN,1972,143.88599999999994,17,42.303999999999995,18.416,28.421499999999998,68.149,0.29401053611887196,0.12799021447534858,0.197527904035139,0.4736319030343468
BTN,1972,319.12849999999986,19,102.23300000000002,49.30499999999999,76.87200000000001,163.91299999999993,0.32035057978212556,0.1544988930791202,0.24088102441493017,0.5136269559127437
BWA,1972,626.6014999999999,14,143.247,77.2055,109.43149999999999,248.6855,0.22860941124462683,0.12321307880686531,0.17464289504573483,0.3968798351105129
CAF,1972,2153.6134999999995,18,592.7335,329.737,443.81999999999994,1031.2995000000003,0.27522742590534477,0.15310871704695392,0.2060815462013031,0.4788693514411943
CAN,1972,22222.221000000012,25,6680.919500000001,4802.415999999999,5463.632,12860.221,0.30064139403527657,0.2161087318859801,0.24586345352248978,0.5787099768290483
CHE,1972,6261.152999999999,31,1947.2564999999997,1480.7115000000003,1713.1685,3837.0434999999998,0.31100605591334374,0.23649182506800273,0.2736186929148673,0.612833371105929
CHL,1972,10145.764999999996,20,3027.5705000000007,1768.2329999999997,2351.5930000000003,5327.908500000001,0.29840731576179835,0.17428286580657057,0.2317807479278301,0.5251362021493701
CHN,1972,862840.4029999999,18,238167.43499999997,139583.2965,182291.03099999996,426009.27699999994,0.2760272168200728,0.16177185956369733,0.21126853861524605,0.49372893934824236
CIV,1972,5979.984500000001,17,1725.7244999999998,863.5304999999998,1322.0069999999996,2824.1890000000003,0.2885834403082482,0.14440346793541015,0.22107197769492534,0.4722736321473742
CMR,1972,6809.468499999997,18,1869.225,1053.511,1432.0150000000003,3240.5875000000005,0.2745038030501207,0.15471266222907123,0.21029761720756926,0.4758943374214892
COD,1972,21273.4085,17,6222.976500000001,2969.201000000001,4450.256,10129.488499999996,0.2925237156988736,0.13957335515838945,0.20919336927131352,0.47615728809983576
COG,1972,1485.2740000000003,16,398.83000000000004,206.8435,287.088,677.3885,0.2685228449430879,0.13926285655037385,0.19328958831838433,0.456069721815638
COK,1972,20.75850000000001,14,4.631,2.6070000000000007,3.4485000000000006,8.168000000000003,0.22308933689813804,0.12558710889515137,0.16612471999421918,0.39347737071561045
COL,1972,21898.0555,16,5961.0869999999995,2757.2305,3944.492,9846.168999999998,0.2722199238192633,0.12591211580407222,0.18012978366960483,0.44963668121126094
COM,1972,256.18649999999997,16,65.72550000000001,38.7005,52.622,116.8675,0.25655333126452806,0.15106377580395533,0.20540504671401502,0.456181336643422
CPV,1972,296.81850000000014,16,70.3365,40.11300000000001,49.40900000000002,127.40799999999994,0.23696804612920006,0.13514319356778634,0.1664619961356856,0.4292454816664052
CRI,1972,1955.5475,17,551.9095,273.03649999999993,387.47049999999996,924.7665000000001,0.28222761144896763,0.1396215126454356,0.19813914006179853,0.472893908227747
CUB,1972,9169.2885,21,2637.9015000000004,1621.7505,2089.0179999999996,4752.430999999999,0.2876887885030556,0.17686764900024685,0.22782770985993073,0.5182987753084657
CUW,1972,153.23499999999999,19,43.468500000000006,23.762999999999998,32.3485,76.02450000000002,0.2836721375664829,0.1550755375730088,0.21110386008418444,0.49613012692922653
CYM,1972,11.778000000000008,21,3.2895,2.032,2.638,6.000499999999999,0.2792919001528271,0.172525046697232,0.22397690609611123,0.5094668025131597
CYP,1972,647.6205000000001,25,190.72950000000003,125.71600000000001,147.125,360.86150000000004,0.2945081262869227,0.1941198587753167,0.22717779934390583,0.5572113606656984
CZE,1972,9851.275500000005,32,2934.6130000000003,2447.4075000000003,2602.5854999999997,6179.454499999999,0.2978916791028734,0.24843559597942408,0.26418766788117926,0.627274559522774
DEU,1972,78643.55600000003,33,22877.315000000002,18348.646500000003,22404.147500000003,47112.62700000001,0.2908987864180505,0.23331404927823962,0.2848821777591033,0.5990653194776695
DJI,1972,165.23450000000008,17,48.225500000000004,22.1975,33.4435,77.5855,0.29186096123993466,0.13433937827753883,0.20240022513458136,0.46954782445554627
DMA,1972,69.86949999999999,15,14.607000000000001,9.7305,10.462,28.224999999999998,0.2090611783396189,0.13926677591796136,0.14973629409112704,0.40396739636035756
DNK,1972,4981.0775,32,1460.0845,1208.0660000000003,1234.7685000000001,3024.4195000000004,0.2931262362410542,0.24253105879199835,0.24789184669381276,0.6071817794443071
DOM,1972,4724.800999999998,15,1240.9995,558.6675,844.0835000000001,2028.8719999999998,0.26265645897044143,0.11824148784255682,0.17864953465765024,0.4294089846323688
DZA,1972,14439.748499999998,15,3685.5585,1812.7330000000002,2620.0880000000006,6228.2825,0.2552370285396592,0.12553771279326648,0.18144969768690922,0.4313290151833324
ECU,1972,6533.629500000002,17,1788.6945,864.8495,1218.019,2984.299,0.27376736008676333,0.13236892296999697,0.18642302873158015,0.45675975351831616
EGY,1972,36330.76749999999,18,9820.873999999998,5931.112499999999,7476.235999999999,17609.5145,0.2703183740888491,0.16325315725851378,0.20578249551155234,0.4846997658389685
ERI,1972,1340.8375000000003,17,400.76349999999996,186.46849999999995,287.82449999999994,641.9730000000002,0.29889043228579143,0.13906867909049375,0.21466024033486525,0.47878508767841
ESH,1972,78.261,17,23.724999999999994,10.344999999999999,16.494999999999997,37.672999999999995,0.3031522725239902,0.13218589080129312,0.2107690931626225,0.48137641992818897
ESP,1972,34515.16949999999,29,9684.4945,8314.9955,9228.837000000001,20095.319999999996,0.28058661279354297,0.24090843592699157,0.2673849537375155,0.582217045174876
EST,1972,1387.6229999999991,33,432.07550000000015,345.2295000000001,430.5535000000001,865.5685000000002,0.31137816251244066,0.24879199897955015,0.31028132280886117,0.6237778560891545
ETH,1972,29891.328000000012,17,8596.181,4153.007500000001,6083.746000000001,14095.035999999998,0.28758110044491825,0.13893686824486348,0.20352879604412352,0.47154264942661606
FIN,1972,4639.831000000001,29,1445.3845,1108.535,1205.8985,2896.1169999999993,0.3115166263598824,0.23891710711015118,0.259901384339214,0.6241858809081621
FJI,1972,547.9175,16,156.724,68.79249999999999,104.941,252.15100000000007,0.28603576268325065,0.12555266075640947,0.19152700908439682,0.46019884380403997
FLK,1972,2.275499999999998,31,0.686,0.5680000000000002,0.6589999999999999,1.4074999999999998,0.3014722039112286,0.24961546912766455,0.2896066798505825,0.6185453746429361
FRA,1972,51410.362500000025,31,14595.211999999996,11989.237500000001,13438.412999999999,30140.5685,0.28389630592470516,0.23320663222322144,0.26139502517610125,0.5862741874267078
FRO,1972,39.304,26,10.768500000000001,8.6315,9.0675,21.828999999999994,0.27397974760838595,0.21960869122735602,0.2307017097496438,0.5553887645023405
FSM,1972,62.265000000000015,15,15.787000000000003,8.088999999999999,11.237000000000002,26.9765,0.25354533044246363,0.12991247089054841,0.1804705693407211,0.4332530313980566
GAB,1972,622.2895000000003,22,167.10750000000002,120.55299999999998,141.6775,322.17350000000005,0.26853658948126224,0.19372494634731893,0.22767136517649733,0.5177228605014224
GBR,1972,56057.31550000001,33,15143.736,14062.619999999999,13965.214,33254.61249999999,0.27014736372811143,0.25086145982142144,0.24912384539712745,0.5932252053703853
GEO,1972,4870.398999999999,27,1442.0729999999999,1081.385,1458.5509999999997,2799.576000000001,0.2960892937108438,0.22203211687584531,0.29947258941207894,0.574814506983925
GGY,1972,53.20099999999999,34,14.776499999999999,12.9925,13.116000000000001,31.68750000000001,0.27774853856130527,0.2442153342982275,0.2465367192346009,0.5956185034115903
GHA,1972,9365.952500000001,15,2532.7014999999997,1177.6405000000002,1869.1844999999998,4089.18,0.27041579593746595,0.12573633060812556,0.19957228055555476,0.43660054863613706
GIB,1972,27.32299999999999,29,8.641499999999999,6.592999999999999,7.400499999999998,16.842999999999996,0.3162720052702852,0.24129853969183476,0.27085239541777995,0.6164403616001172
GIN,1972,4372.212000000001,19,1235.8705,726.62,961.2485,2178.9450000000006,0.2826648158872442,0.16619047749743146,0.2198540464186091,0.49836215627238567
GLP,1972,320.96,18,78.36449999999999,52.395,62.407500000000006,148.67499999999998,0.2441565927218345,0.1632446410767697,0.19444011714855436,0.46321971585244265
GMB,1972,560.5534999999998,18,167.22750000000002,88.59000000000002,130.99349999999998,278.34400000000005,0.2983256727502372,0.1580402227441271,0.2336859907216707,0.496552068625029
GNB,1972,595.9499999999997,17,138.50300000000001,110.90249999999997,123.73949999999998,281.15450000000004,0.2324070811309675,0.1860936320161088,0.20763402970047828,0.47177531672120177
GNQ,1972,305.3619999999999,19,85.54249999999999,50.14450000000001,65.2405,151.59700000000007,0.28013472534238054,0.16421329438502505,0.21364970101060385,0.4964501149455404
GRC,1972,8616.667500000001,34,2392.9055,2240.5809999999997,2522.325,5176.333999999999,0.27770660757189475,0.26002871759877,0.2927262772991994,0.6007350289424535
GRD,1972,98.22450000000003,16,21.144000000000002,13.446000000000002,15.063499999999998,40.833,0.21526197639081893,0.13689049066169842,0.15335786896344591,0.41571094787960217
GRL,1972,47.24650000000003,19,15.316,6.812000000000001,11.304499999999999,23.881,0.32417216090080725,0.144179992168732,0.2392664006857649,0.5054554305609936
GTM,1972,5744.604999999999,16,1542.9515000000001,770.771,1094.1405,2584.683,0.2685914001049681,0.13417301972894571,0.19046400927478918,0.449932240771994
GUF,1972,49.245,21,14.6385,8.563,11.1035,25.532,0.2972586049345111,0.17388567367245408,0.22547466747893188,0.5184688800893492
GUM,1972,92.815,20,31.7785,14.2695,21.904000000000003,49.6085,0.3423853902925174,0.15374131336529656,0.23599633679900883,0.5344879599202715
GUY,1972,721.9934999999998,15,175.7095,93.9985,123.397,307.746,0.24336714942724558,0.13019300035249629,0.1709115109762069,0.4262448346141621
HKG,1972,4128.333499999999,21,1118.1509999999998,873.3489999999999,978.3475,2232.489,0.2708480310517549,0.21155001164513482,0.23698364000873481,0.5407724448618312
HND,1972,2956.020499999999,15,750.4274999999999,356.772,506.92349999999993,1255.0075000000004,0.2538641054755879,0.1206933443120574,0.17148849272188743,0.42455980937885945
HRV,1972,4526.426500000001,32,1432.324,1108.121,1384.3515,2857.8025000000002,0.3164359346164131,0.24481144231547772,0.3058376182624416,0.6313595283166532
HTI,1972,4853.1165,18,1393.9474999999998,740.7545000000001,1009.2354999999999,2394.986,0.28722728992802865,0.1526348069328235,0.207956165898758,0.4934944380585135
HUN,1972,10376.617000000002,33,3086.4004999999997,2690.0295000000006,2967.8485,6599.180000000001,0.2974380282128558,0.2592395479181703,0.28601311005311264,0.6359664233535843
IDN,1972,121504.14549999993,18,34560.5135,18940.4155,27383.970500000003,59066.3125,0.2844389659116612,0.1558828747945889,0.22537478361180704,0.4861259034161928
IMN,1972,57.419499999999985,40,13.358500000000001,14.402499999999998,12.57,33.02000000000001,0.23264744555421077,0.2508294220604499,0.21891517689983375,0.5750659619118944
IND,1972,582837.9725,18,164042.52649999998,93813.8185,125472.9,288172.876,0.281454768288969,0.16096037479781738,0.21527921295484911,0.49443051001622923
IRL,1972,3013.9979999999982,26,744.7760000000001,644.0985000000001,633.1435000000001,1599.2430000000002,0.2471056716029674,0.213702364766002,0.21006765764277233,0.5306051961547423
